review_id,author,author_url,rating,text,date,date_relative,language,helpful_count,response_text,response_date,page_number
Ci9DQUlRQUNvZENodHljRjlvT2xCdlRsRlJTR2w0TWpoSVVFaHpiazVJYlZsWk1rRRAB,,https://www.google.com/maps/contrib/102293406961567835936/reviews?hl=th,5,,,Unknown Date,,0,,,4
Ci9DQUlRQUNvZENodHljRjlvT205aFVuUmZNbXQxYzJnMVRqWjJOWFppUzNGaFowRRAB,,https://www.google.com/maps/contrib/110096839915466208628/reviews?hl=th,5,,,Unknown Date,,0,,,4
ChdDSUhNMG9nS0VPUFQ4WTZHeEtpTmt3RRAB,,https://www.google.com/maps/contrib/108525080763222020912/reviews?hl=th,5,,,5 เดือนที่แล้ว,,0,,,4
Ci9DQUlRQUNvZENodHljRjlvT25kdFFUUkJlV1J2TUc5SmVWOVhiVFpZYlZaNWNFRRAB,,https://www.google.com/maps/contrib/117615109629763642751/reviews?hl=th,5,,,Unknown Date,,0,,,4
ChdDSUhNMG9nS0VJQ0FnSURiemNuT3Z3RRAB,,https://www.google.com/maps/contrib/104075261347705497616/reviews?hl=th,4,,,ปีที่แล้ว,,0,,,4
ChdDSUhNMG9nS0VJanQtcGp4Ny1fY3J3RRAB,,https://www.google.com/maps/contrib/117218318363324455185/reviews?hl=th,4,,,5 เดือนที่แล้ว,,0,,,4
ChZDSUhNMG9nS0VJQ0FnTURvNmJXNlR3EAE,,https://www.google.com/maps/contrib/103294685455429110466/reviews?hl=th,5,,,Unknown Date,,0,,,4
Ci9DQUlRQUNvZENodHljRjlvT2pkMGFXMVVXWE0yY1haZmRreEdXV1ZSTlZNNFdrRRAB,,https://www.google.com/maps/contrib/105645620494520758295/reviews?hl=th,5,,,Unknown Date,,0,,,4
ChZDSUhNMG9nS0VJQ0FnTURJaGNlekd3EAE,,https://www.google.com/maps/contrib/115640909121685824380/reviews?hl=th,5,,,6 เดือนที่แล้ว,,0,,,4
Ci9DQUlRQUNvZENodHljRjlvT2xwbGRFaGFUREJrWmt3eFREZFFlRWhQZFVaT2NWRRAB,,https://www.google.com/maps/contrib/115329232477335202029/reviews?hl=th,5,,,Unknown Date,,0,,,4
ChdDSUhNMG9nS0VJQ0FnTURvckt6ODF3RRAB,,https://www.google.com/maps/contrib/106452921887195875097/reviews?hl=th,5,,,6 เดือนที่แล้ว,,0,,,4
ChdDSUhNMG9nS0VJQ0FnTURJb3JfeDFnRRAB,,https://www.google.com/maps/contrib/102193525880987135988/reviews?hl=th,5,,,7 เดือนที่แล้ว,,0,,,4
ChZDSUhNMG9nS0VJQ0FnTUNZN3FIWWRREAE,,https://www.google.com/maps/contrib/107569063840301510341/reviews?hl=th,5,,,Unknown Date,,0,,,4
